geo,year,brecha_general,tasa_stem,nace_r2,brecha_sector,country_name,gggi_eas,gggi_ggi,gggi_pos
IT,2022,3.8,15.0,B-N,13.5,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,B-S,5.6,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,B-S_X_O,3.8,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,C,14.1,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,D,11.7,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,E,-0.2,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,F,5.1,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,G,15.9,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,H,3.1,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,I,8.4,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,J,16.3,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,K,22.7,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,L,16.7,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,M,24.0,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,N,6.4,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,O,13.6,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,P,7.9,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,Q,20.4,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,R,57.8,Italy,0.99,0.7,0.62
IT,2022,3.8,15.0,S,14.1,Italy,0.99,0.7,0.62
LT,2022,10.5,11.5,B,6.4,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,B-N,12.7,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,B-S,10.0,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,B-S_X_O,10.5,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,C,24.1,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,D,10.6,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,E,3.5,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,F,-6.6,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,G,21.2,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,H,-15.9,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,I,17.1,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,J,25.3,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,K,33.9,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,L,9.1,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,M,15.0,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,N,9.8,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,O,4.2,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,P,4.2,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,Q,33.0,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,R,6.8,Lithuania,0.99,0.8,0.77
LT,2022,10.5,11.5,S,15.2,Lithuania,0.99,0.8,0.77
LU,2022,-0.7,3.6,B-N,9.2,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,B-S,-0.8,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,B-S_X_O,-0.7,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,C,3.3,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,E,-0.7,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,F,-14.8,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,G,17.8,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,H,6.0,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,I,14.3,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,J,14.8,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,K,19.4,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,L,6.5,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,M,20.9,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,N,12.5,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,O,-2.1,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,P,-5.0,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,Q,0.4,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,R,-0.1,Luxembourg,1.0,0.75,0.71
LU,2022,-0.7,3.6,S,13.8,Luxembourg,1.0,0.75,0.71
LV,2022,18.9,10.1,B,7.5,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,B-N,20.6,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,B-S,17.8,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,B-S_X_O,18.9,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,C,23.2,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,D,15.1,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,E,10.5,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,F,9.7,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,G,24.7,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,H,8.9,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,I,20.6,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,J,28.2,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,K,31.1,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,L,4.1,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,M,17.3,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,N,8.6,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,O,2.6,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,P,9.2,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,Q,32.4,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,R,33.5,Latvia,1.0,0.79,0.78
LV,2022,18.9,10.1,S,16.5,Latvia,1.0,0.79,0.78
MT,2022,5.8,7.7,B,-8.9,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,B-N,4.4,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,B-S_X_O,5.8,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,C,13.1,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,E,18.4,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,F,-25.0884389723407,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,G,4.2,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,H,13.2,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,I,4.8,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,J,12.1,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,K,14.2,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,L,27.4,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,M,7.9,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,N,3.1,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,P,17.7,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,Q,8.1,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,R,6.3,Malta,1.0,0.71,0.64
MT,2022,5.8,7.7,S,-2.9,Malta,1.0,0.71,0.64
NL,2022,14.0,10.4,B,5.7,Netherlands,,,
NL,2022,14.0,10.4,B-N,21.4,Netherlands,,,
NL,2022,14.0,10.4,B-S,13.6,Netherlands,,,
NL,2022,14.0,10.4,B-S_X_O,14.0,Netherlands,,,
NL,2022,14.0,10.4,C,19.2,Netherlands,,,
NL,2022,14.0,10.4,D,6.7,Netherlands,,,
NL,2022,14.0,10.4,E,8.2,Netherlands,,,
NL,2022,14.0,10.4,F,11.4,Netherlands,,,
NL,2022,14.0,10.4,G,22.8,Netherlands,,,
NL,2022,14.0,10.4,H,12.7,Netherlands,,,
NL,2022,14.0,10.4,I,7.4,Netherlands,,,
NL,2022,14.0,10.4,J,17.8,Netherlands,,,
NL,2022,14.0,10.4,K,23.2,Netherlands,,,
NL,2022,14.0,10.4,L,9.0,Netherlands,,,
NL,2022,14.0,10.4,M,19.0,Netherlands,,,
NL,2022,14.0,10.4,N,9.8,Netherlands,,,
NL,2022,14.0,10.4,O,5.3,Netherlands,,,
NL,2022,14.0,10.4,P,4.7,Netherlands,,,
NL,2022,14.0,10.4,Q,15.7,Netherlands,,,
NL,2022,14.0,10.4,R,10.6,Netherlands,,,
NL,2022,14.0,10.4,S,13.6,Netherlands,,,
NO,2022,13.7,11.6,B,2.6,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,B-N,14.8,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,B-S,13.4,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,B-S_X_O,13.7,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,C,9.4,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,D,6.4,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,E,-5.8,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,F,-2.3,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,G,17.8,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,H,7.3,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,I,7.6,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,J,12.7,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,K,24.7,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,L,18.1,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,M,16.4,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,N,10.4,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,O,10.6,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,P,4.9,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,Q,9.2,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,R,10.1,Norway,0.99,0.88,0.8
NO,2022,13.7,11.6,S,9.7,Norway,0.99,0.88,0.8
PL,2022,7.8,16.0,B,14.3,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,B-N,13.2,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,B-S,7.9,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,B-S_X_O,7.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,C,16.3,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,D,1.1,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,E,-3.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,F,-11.4,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,G,20.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,H,9.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,I,12.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,J,24.8,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,K,27.6,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,L,7.6,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,M,17.7,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,N,-0.4,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,O,12.4,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,P,6.5,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,Q,15.1,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,R,6.2,Poland,1.0,0.72,0.7
PL,2022,7.8,16.0,S,27.1,Poland,1.0,0.72,0.7
PT,2022,6.3,16.8,B,-11.4,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,B-N,13.4,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,B-S_X_O,6.3,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,C,21.0,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,D,-3.3,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,E,-20.4,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,F,-8.0,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,G,8.6,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,H,-11.3,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,I,16.0,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,J,14.0,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,K,18.9,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,L,36.7,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,M,17.2,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,N,10.7,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,P,8.2,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,Q,24.2,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,R,33.7,Portugal,0.99,0.77,0.74
PT,2022,6.3,16.8,S,8.7,Portugal,0.99,0.77,0.74
RO,2022,1.5,16.4,B,-8.4,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,B-N,6.8,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,B-S,0.9,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,B-S_X_O,1.5,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,C,21.0,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,D,-2.2,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,E,1.6,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,F,-18.1,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,G,12.7,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,H,-5.7,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,I,5.4,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,J,17.9,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,K,19.5,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,L,11.4,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,M,-5.4,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,N,-20.8,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,O,1.9,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,P,3.1,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,Q,12.5,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,R,10.4,Romania,1.0,0.7,0.69
RO,2022,1.5,16.4,S,12.4,Romania,1.0,0.7,0.69
SE,2022,10.4,16.0,B,5.6,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,B-N,7.8,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,B-S,10.2,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,B-S_X_O,10.4,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,C,3.3,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,D,1.0,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,E,-2.1,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,F,-2.2,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,G,9.1,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,H,-2.5,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,I,5.6,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,J,10.8,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,K,21.9,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,L,6.0,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,M,11.2,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,N,7.3,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,O,3.2,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,P,7.7,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,Q,7.3,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,R,8.0,Sweden,1.0,0.81,0.8
SE,2022,10.4,16.0,S,6.9,Sweden,1.0,0.81,0.8
SI,2022,6.8,15.5,B,14.6,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,B-N,9.5,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,B-S,6.5,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,B-S_X_O,6.8,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,C,12.0,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,D,3.7,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,E,-11.0,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,F,-10.4,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,G,17.0,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,H,-11.6,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,I,9.4,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,J,21.3,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,K,24.2,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,L,-4.4,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,M,10.0,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,N,14.4,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,O,7.6,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,P,11.2,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,Q,15.1,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,R,3.0,Slovenia,1.0,0.77,0.76
SI,2022,6.8,15.5,S,11.6,Slovenia,1.0,0.77,0.76
SK,2022,16.8,9.0,B,14.1,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,B-N,17.7,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,B-S,16.8,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,B-S_X_O,16.8,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,C,23.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,D,12.4,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,E,-0.3,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,F,2.3,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,G,23.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,H,6.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,I,10.3,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,J,26.4,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,K,31.5,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,L,10.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,M,14.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,N,4.1,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,O,18.9,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,P,11.6,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,Q,23.2,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,R,13.6,Slovakia,1.0,0.72,0.72
SK,2022,16.8,9.0,S,-4.9,Slovakia,1.0,0.72,0.72
AT,2023,18.3,15.0,B,12.8,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,B-N,20.2,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,B-S_X_O,18.3,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,C,17.3,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,D,15.4,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,E,11.6,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,F,7.4,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,G,20.4,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,H,9.3,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,I,7.8,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,J,20.0,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,K,26.0,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,L,20.9,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,M,26.9,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,N,18.6,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,P,22.2,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,Q,9.2,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,R,23.6,Austria,0.99,0.74,0.71
AT,2023,18.3,15.0,S,20.5,Austria,0.99,0.74,0.71
BE,2023,0.7,10.0,B,1.0,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,B-N,6.7,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,B-S_X_O,0.7,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,C,0.9,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,D,16.6,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,E,-3.2,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,F,-6.8,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,G,7.7,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,H,-1.7,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,I,1.5,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,J,6.5,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,K,14.0,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,L,0.7,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,M,7.6,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,N,6.3,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,P,4.8,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,Q,0.0,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,R,2.1,Belgium,1.0,0.79,0.72
BE,2023,0.7,10.0,S,17.3,Belgium,1.0,0.79,0.72
BG,2023,13.5,12.2,B,18.2,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,B-N,16.1,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,B-S,13.1,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,B-S_X_O,13.5,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,C,22.7,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,D,0.3,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,E,13.1,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,F,-25.0,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,G,9.3,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,H,5.5,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,I,7.3,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,J,29.3,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,K,27.6,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,L,9.5,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,M,12.8,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,N,-17.1,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,O,12.7,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,P,3.6,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,Q,21.5,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,R,14.9,Bulgaria,0.99,0.72,0.75
BG,2023,13.5,12.2,S,-10.1,Bulgaria,0.99,0.72,0.75
CH,2023,17.2,13.5,B,4.7,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,B-N,18.4,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,B-S,13.8,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,B-S_X_O,17.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,C,14.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,D,14.7,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,E,1.9,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,F,7.5,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,G,23.3,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,H,10.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,I,7.5,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,J,18.9,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,K,33.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,L,19.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,M,22.5,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,N,12.4,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,O,2.0,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,P,10.2,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,Q,16.5,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,R,12.4,Switzerland,0.99,0.78,0.72
CH,2023,17.2,13.5,S,16.3,Switzerland,0.99,0.78,0.72
CY,2023,12.0,8.8,B,10.8,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,B-N,22.1,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,B-S,12.4,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,B-S_X_O,12.0,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,C,27.1,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,D,-2.1,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,E,-54.8,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,F,-4.7,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,G,23.2,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,H,29.9,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,I,7.1,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,J,28.7,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,K,25.9,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,L,6.4,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,M,25.9,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,N,24.7,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,O,15.5,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,P,7.6,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,Q,26.0,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,R,19.6,Cyprus,0.99,0.71,0.67
CY,2023,12.0,8.8,S,24.6,Cyprus,0.99,0.71,0.67
CZ,2023,18.0,11.8,B,11.4,Czech Republic,,,
CZ,2023,18.0,11.8,B-N,12.1,Czech Republic,,,
CZ,2023,18.0,11.8,B-S,17.5,Czech Republic,,,
CZ,2023,18.0,11.8,B-S_X_O,18.0,Czech Republic,,,
CZ,2023,18.0,11.8,C,22.9,Czech Republic,,,
CZ,2023,18.0,11.8,D,20.0,Czech Republic,,,
CZ,2023,18.0,11.8,E,2.2,Czech Republic,,,
